physics_score,chemistry_score,maths_score,total_score,attempted_questions,correct_questions,wrong_questions,unattempted_questions,negative_marks,accuracy_percent,total_time_seconds,avg_time_per_question_sec,time_physics_sec,time_chemistry_sec,time_maths_sec,easy_accuracy_percent,medium_accuracy_percent,hard_accuracy_percent,attempt_consistency_score,guessing_tendency_score,speed_variation_score,approx_percentile,approx_rank
45,15,5,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3221.5372569904143,3465.7270231311177,4112.735719878468,30.0,44.11764705882353,36.36363636363637,91.74816238066616,62.66666666666667,11.304697107520235,42.786091086902,903979
65,15,45,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3238.956157424765,3542.0104781956647,4019.03336437957,56.666666666666664,58.82352941176471,27.27272727272727,92.77706289856663,46.666666666666664,12.91450598154503,59.48746732212116,640098
80,55,65,200,75,55,20,15,20,73.33333333333333,10800.0,144.0,3621.276176550648,3527.771853090463,3650.9519703588894,83.33333333333334,70.58823529411765,54.54545454545454,98.85944335862568,26.666666666666668,17.15228205323494,75.27915968044242,390589
55,45,20,120,75,39,36,15,36,52.0,10800.0,144.0,3325.699693324876,3393.390390321352,4080.9099163537726,56.666666666666664,52.94117647058824,36.36363636363637,93.00731274973244,48.0,12.44351588400485,56.46416506521792,687866
25,75,85,185,75,52,23,15,23,69.33333333333334,10800.0,144.0,3558.9465353826795,3521.100535382658,3719.952929234662,70.0,79.41176470588235,36.36363636363637,98.15877413099996,30.666666666666664,17.10900991115544,74.80878024823505,398021
0,60,45,105,75,34,41,15,41,45.33333333333333,10800.0,144.0,3486.0639969308177,3504.3559275770504,3809.580075492132,56.666666666666664,38.23529411764706,36.36363636363637,97.0044807540619,54.666666666666664,11.411296029234462,56.124542301346494,693232
40,85,60,185,75,52,23,15,23,69.33333333333334,10800.0,144.0,3348.105819918208,3699.2886974708326,3752.6054826109594,66.66666666666666,76.47058823529412,54.54545454545454,96.2546327528449,30.666666666666664,17.98048413542438,71.76171162452273,446164
60,80,65,205,75,56,19,15,19,74.66666666666667,10800.0,144.0,3361.1784988283393,3516.51322745213,3922.30827371953,73.33333333333333,79.41176470588235,63.63636363636363,94.80435393619267,25.333333333333336,14.568099177154163,78.74023656357421,335904
50,15,70,135,75,42,33,15,33,56.00000000000001,10800.0,144.0,3464.0938929248637,3688.302099550804,3647.604007524332,63.33333333333333,55.88235294117647,36.36363636363637,97.92399808679684,44.0,13.188007799926805,59.19052189606181,644789
80,50,50,180,75,51,24,15,24,68.0,10800.0,144.0,3480.2620563667347,3406.252118981731,3913.4858246515337,70.0,64.70588235294117,72.72727272727273,95.3033916141685,32.0,24.85081989335484,71.16607001203803,455576
45,70,30,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3295.114641824172,3672.7723732616405,3832.112984914188,70.0,61.76470588235294,18.181818181818183,95.02779311953688,41.333333333333336,13.527130453500263,64.69850987490511,557763
45,20,65,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3578.3531127392457,3594.4439211089566,3627.202966151798,60.0,47.05882352941176,63.63636363636363,99.54768654247637,45.33333333333333,10.660301405336462,59.57447386322281,638723
25,20,55,100,75,35,40,15,40,46.666666666666664,10800.0,144.0,3252.5283513924564,3686.09150170161,3861.380146905933,46.666666666666664,47.05882352941176,45.45454545454545,94.36248337487521,53.333333333333336,10.266170086375604,54.01528259892745,726558
50,10,10,70,75,29,46,15,46,38.666666666666664,10800.0,144.0,3279.4262993727234,3315.897711611768,4204.675989015508,40.0,38.23529411764706,36.36363636363637,91.4328732440483,61.33333333333333,16.583427905501086,46.095344615742675,851693
65,90,60,215,75,58,17,15,17,77.33333333333333,10800.0,144.0,3558.7752853219,3659.543029905543,3581.681684772557,96.66666666666667,73.52941176470588,36.36363636363637,99.06696532792922,22.666666666666664,18.740972277491707,78.88173683256687,333668
30,20,85,135,75,42,33,15,33,56.00000000000001,10800.0,144.0,3214.097613958523,3584.961708558406,4000.9406774830704,56.666666666666664,61.76470588235294,36.36363636363637,92.71441607847642,44.0,15.445830572963299,62.08481472406251,599059
10,55,60,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3305.1160660072474,3349.3753082725566,4145.5086257201965,56.666666666666664,47.05882352941176,63.63636363636363,92.21858741006528,46.666666666666664,21.88682570676888,56.054321312982914,694341
20,60,20,100,75,35,40,15,40,46.666666666666664,10800.0,144.0,3437.5039471242926,3333.9276204269286,4028.568432448779,50.0,50.0,27.27272727272727,93.5681406294273,53.333333333333336,14.813962422482811,55.286846893413795,706467
75,0,15,90,75,32,43,15,43,42.66666666666667,10800.0,144.0,3662.848978223165,3538.5310193950468,3598.6200023817887,43.333333333333336,44.11764705882353,36.36363636363637,98.84890778862854,57.333333333333336,16.034520197850462,50.486086362656245,782319
50,35,60,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3381.003196118416,3231.3525784461194,4187.644225435464,53.333333333333336,73.52941176470588,27.27272727272727,91.14544771306163,41.333333333333336,17.657810144551,64.43219738931813,561971
55,0,90,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3280.2651399366628,3348.5272460548836,4171.207614008454,70.0,55.88235294117647,36.36363636363637,91.75053264748341,41.333333333333336,12.017005356113923,64.43309588255391,561957
70,95,80,245,75,64,11,15,11,85.33333333333334,10800.0,144.0,3253.9920693139125,3405.3001834030056,4140.707747283082,86.66666666666667,91.17647058823529,63.63636363636363,91.78966964843362,14.666666666666666,13.336258063156688,84.52803815060285,244456
50,50,15,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3532.4361777924205,3431.6271588140808,3835.9366633934987,53.333333333333336,55.88235294117647,27.27272727272727,96.2563934761165,49.333333333333336,21.060905718377267,56.96728213606435,679916
25,65,90,180,75,51,24,15,24,68.0,10800.0,144.0,3605.720183411317,3486.583058690316,3707.696757898367,73.33333333333333,70.58823529411765,45.45454545454545,97.9526509332588,32.0,21.328302236997498,71.69286080524958,447252
55,80,40,175,75,50,25,15,25,66.66666666666666,10800.0,144.0,3436.117453797191,3555.4787574323746,3808.4037887704344,76.66666666666667,58.82352941176471,63.63636363636363,96.5529043058033,33.33333333333333,21.077903683596702,70.83576654994036,460794
30,0,45,75,75,25,50,15,50,33.33333333333333,10800.0,144.0,3578.3944047844107,3211.35518011809,4010.250415097499,40.0,32.35294117647059,18.181818181818183,92.6028218983388,66.66666666666666,24.58296790027462,45.24069711552617,865196
10,20,30,60,75,27,48,15,48,36.0,10800.0,144.0,3216.5720171305643,3587.917984309279,3995.5099985601573,26.666666666666668,50.0,18.181818181818183,92.78761128305932,64.0,19.51144599609224,41.72229777691793,920787
30,25,90,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3252.5856502888455,3497.1648874875264,4050.249462223628,56.666666666666664,64.70588235294117,45.45454545454545,92.61422396356681,41.333333333333336,20.999300567019173,63.1231559293695,582654
75,0,25,100,75,32,43,15,43,42.66666666666667,10800.0,144.0,3258.5708873218914,3329.023496779979,4212.405615898129,53.333333333333336,38.23529411764706,27.27272727272727,91.16819695762743,57.333333333333336,21.67623686946603,51.94765076529942,759227
85,55,90,230,75,61,14,15,14,81.33333333333333,10800.0,144.0,3290.288707225189,3473.690743004925,4036.020549769886,86.66666666666667,82.35294117647058,63.63636363636363,93.09507553199354,18.666666666666668,20.59714302899802,83.87059332476277,254844
55,75,65,195,75,54,21,15,21,72.0,10800.0,144.0,3316.739511132662,3433.0882051424214,4050.1722837249163,63.33333333333333,79.41176470588235,72.72727272727273,93.20895580933097,28.000000000000004,22.54165304852465,73.51936540348406,418394
20,15,80,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3341.4975157395647,3430.6275720478734,4027.874912212562,53.333333333333336,47.05882352941176,54.54545454545454,93.64465373636114,49.333333333333336,14.93948368276953,57.17773598867021,676591
0,75,30,105,75,35,40,15,40,46.666666666666664,10800.0,144.0,3564.047651046288,3542.791951340324,3693.1603976133874,53.333333333333336,47.05882352941176,27.27272727272727,98.60769957154571,53.333333333333336,18.401727157874628,55.3495451434959,705477
0,25,0,25,75,18,57,15,57,24.0,10800.0,144.0,3326.2384399837965,3285.630972503865,4188.130587512338,33.33333333333333,17.647058823529413,18.181818181818183,91.64352208325488,76.0,14.008908350225582,35.93869727971615,1012168
5,65,100,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3250.654076677681,3336.9131160000375,4212.4328073222805,63.33333333333333,73.52941176470588,45.45454545454545,91.09464138292039,34.66666666666667,21.743422030330855,68.83925867497457,492339
65,15,35,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3328.361121436793,3659.904889242627,3811.73398932058,50.0,50.0,54.54545454545454,95.52432529737234,49.333333333333336,14.253203744680135,54.23750517865265,723047
55,55,80,190,75,53,22,15,22,70.66666666666667,10800.0,144.0,3429.535051976139,3387.767308338408,3982.6976396854525,63.33333333333333,79.41176470588235,63.63636363636363,94.4913858208607,29.333333333333332,20.599641649346896,76.02948688013377,378734
45,60,65,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3211.3459417459308,3425.933448526927,4162.720609727143,76.66666666666667,67.64705882352942,27.27272727272727,91.19097529647027,34.66666666666667,22.68420402422607,70.11258950317568,472221
45,55,15,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3698.4757685134227,3433.5728070818786,3667.9514244046986,50.0,55.88235294117647,36.36363636363637,97.54719480155978,49.333333333333336,17.528256902074098,59.310509263364295,642893
65,60,20,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3575.7487325300863,3684.863632181691,3539.3876352882226,66.66666666666666,58.82352941176471,36.36363636363637,98.65300002876418,41.333333333333336,24.475491507003284,64.71887865028435,557441
30,45,70,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3362.9628701446773,3655.3078874204716,3781.729242434851,56.666666666666664,58.82352941176471,63.63636363636363,96.12253358990579,41.333333333333336,23.840749945207698,63.05998196354544,583652
40,25,25,90,75,33,42,15,42,44.0,10800.0,144.0,3445.447818273105,3368.4043429612907,3986.147838765604,60.0,38.23529411764706,18.181818181818183,94.28015281662674,56.00000000000001,21.18357049914546,52.561111244201115,749534
85,80,35,200,75,55,20,15,20,73.33333333333333,10800.0,144.0,3515.075633318205,3606.417482046694,3678.5068846351005,80.0,73.52941176470588,54.54545454545454,98.4867476729917,26.666666666666668,14.051874852802673,74.29377566896967,406158
5,0,65,70,75,29,46,15,46,38.666666666666664,10800.0,144.0,3514.454928804348,3458.8966141934575,3826.6484570021944,30.0,44.11764705882353,45.45454545454545,96.59489034436355,61.33333333333333,18.294860941771987,45.36109027342303,863294
80,5,0,85,75,30,45,15,45,40.0,10800.0,144.0,3424.6870799116296,3626.605184664971,3748.7077354233993,46.666666666666664,41.17647058823529,18.181818181818183,96.99980874526139,60.0,23.932521872203544,49.188879290514656,802815
65,80,70,215,75,58,17,15,17,77.33333333333333,10800.0,144.0,3457.4270899641924,3228.077522870426,4114.4953871653815,76.66666666666667,82.35294117647058,63.63636363636363,91.79242718245412,22.666666666666664,10.08962877823561,77.74576232185714,351616
35,70,5,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3376.499776636159,3607.2767303705837,3816.223492993257,50.0,55.88235294117647,27.27272727272727,95.92848410780465,50.66666666666667,10.166072445773827,56.16458484228877,692599
35,40,0,75,75,29,46,15,46,38.666666666666664,10800.0,144.0,3645.4046157758503,3547.52306283515,3607.0723213889996,33.33333333333333,41.17647058823529,45.45454545454545,99.09368932462314,61.33333333333333,20.05461809642513,46.636701361358334,843140
85,50,75,210,75,57,18,15,18,76.0,10800.0,144.0,3635.242523198441,3272.812206788824,3891.9452700127345,73.33333333333333,79.41176470588235,72.72727272727273,94.26728645163045,24.0,12.538923904577441,76.939372806849,364357
25,90,90,205,75,56,19,15,19,74.66666666666667,10800.0,144.0,3429.6578626588707,3241.2687334674197,4129.07340387371,76.66666666666667,79.41176470588235,54.54545454545454,91.77958638512693,25.333333333333336,24.602811801396285,74.81910089168993,397858
65,10,0,75,75,28,47,15,47,37.333333333333336,10800.0,144.0,3655.6941073220114,3237.4405382371992,3906.8653544407894,36.666666666666664,38.23529411764706,36.36363636363637,93.80162207218899,62.66666666666667,20.167942548436052,47.49905171967999,829514
0,20,0,20,75,13,62,15,62,17.333333333333336,10800.0,144.0,3652.532587596388,3377.2237834892576,3770.2436289143543,26.666666666666668,11.76470588235294,9.090909090909092,96.36092735717503,82.66666666666667,11.500498628721845,36.92858648990589,996528
25,0,15,40,75,21,54,15,54,28.000000000000004,10800.0,144.0,3536.31068855411,3340.4190542173674,3923.2702572285225,23.333333333333332,35.294117647058826,18.181818181818183,94.60322960174857,72.0,20.153335367837077,39.40902908154435,957337
20,70,100,190,75,53,22,15,22,70.66666666666667,10800.0,144.0,3695.6990341616524,3429.993836591117,3674.30712924723,66.66666666666666,79.41176470588235,54.54545454545454,97.53976668916171,29.333333333333332,12.995034995720346,75.75666940556957,383044
10,30,60,100,75,35,40,15,40,46.666666666666664,10800.0,144.0,3661.8659719738507,3641.142895176604,3496.9911328495455,53.333333333333336,41.17647058823529,45.45454545454545,98.4733811192194,53.333333333333336,14.403752218309968,51.9875124539729,758597
0,80,15,95,75,33,42,15,42,44.0,10800.0,144.0,3611.239207560931,3655.92781574386,3532.832976695209,56.666666666666664,35.294117647058826,36.36363636363637,98.86023297177175,56.00000000000001,24.008182972937476,51.35345772519138,768615
60,0,25,85,75,32,43,15,43,42.66666666666667,10800.0,144.0,3236.0137408599976,3313.1887349995895,4250.797524140413,43.333333333333336,47.05882352941176,27.27272727272727,90.60385385851468,57.333333333333336,10.306341336181738,49.529721782924724,797430
5,0,70,75,75,30,45,15,45,40.0,10800.0,144.0,3659.8749584719963,3629.4316456338424,3510.6933958941613,36.666666666666664,41.17647058823529,45.45454545454545,98.6186892353904,60.0,21.656161650672125,46.09564262780124,851688
95,60,0,155,75,42,33,15,33,56.00000000000001,10800.0,144.0,3415.8321369561145,3388.8370685285026,3995.330794515383,60.0,58.82352941176471,36.36363636363637,94.38431735197334,44.0,11.398178592915388,65.52069403215735,544773
75,65,100,240,75,63,12,15,12,84.0,10800.0,144.0,3439.3224283814698,3629.36422237092,3731.3133492476104,80.0,91.17647058823529,72.72727272727273,97.29638036235056,16.0,16.853897968317412,84.7933176445494,240265
60,20,30,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3228.81206593961,3431.788177037599,4139.399757022791,50.0,55.88235294117647,27.27272727272727,91.56863248997055,50.66666666666667,16.357136581089264,57.82911474719611,666299
15,80,5,100,75,35,40,15,40,46.666666666666664,10800.0,144.0,3486.855257323526,3529.3352637981657,3783.809478878308,43.333333333333336,52.94117647058824,36.36363636363637,97.25042387449277,53.333333333333336,17.2325619748455,53.97550489022484,727187
0,45,65,110,75,34,41,15,41,45.33333333333333,10800.0,144.0,3285.9891234201236,3699.439531227639,3814.571345352237,46.666666666666664,44.11764705882353,45.45454545454545,95.10572016729523,54.666666666666664,17.028845364023173,55.77800350908011,698707
80,60,65,205,75,56,19,15,19,74.66666666666667,10800.0,144.0,3256.147195974107,3683.4229224331575,3860.429881592736,86.66666666666667,73.52941176470588,45.45454545454545,94.40478994797566,25.333333333333336,12.565394148180138,77.39115242913819,357219
55,85,0,140,75,42,33,15,33,56.00000000000001,10800.0,144.0,3289.4047841732036,3233.2670288840613,4277.328186942736,66.66666666666666,55.88235294117647,27.27272727272727,90.33276705501227,44.0,18.65124221877413,61.711182472719784,604963
45,65,40,150,75,45,30,15,30,60.0,10800.0,144.0,3272.7244752881074,3229.9058662895573,4297.369658422336,66.66666666666666,55.88235294117647,54.54545454545454,90.11607599877055,40.0,12.65279708358077,67.30988085267705,516503
15,20,75,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3634.3409061521365,3454.425007626333,3711.234086221531,53.333333333333336,52.94117647058824,27.27272727272727,97.62213816115558,50.66666666666667,22.866365555047626,56.29601185704734,690523
55,25,50,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3293.4674481818674,3300.4588352762507,4206.073716541881,56.666666666666664,52.94117647058824,54.54545454545454,91.54994195962949,45.33333333333333,24.29235258156138,60.790206742302324,619514
65,15,60,140,75,43,32,15,32,57.333333333333336,10800.0,144.0,3449.357499734273,3413.177072904315,3937.465427361412,40.0,73.52941176470588,54.54545454545454,95.14547819947133,42.66666666666667,19.373807879658422,63.826815329490664,571536
50,5,70,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3687.068998905921,3349.815943238006,3763.115057856073,53.333333333333336,58.82352941176471,36.36363636363637,96.17315634612902,46.666666666666664,16.84833753287066,58.01775728655877,663319
0,100,25,125,75,38,37,15,37,50.66666666666667,10800.0,144.0,3649.559137182499,3671.14162952884,3479.2992332886606,50.0,58.82352941176471,27.27272727272727,98.22368151629463,49.333333333333336,17.745884800913416,59.65543202162054,637444
40,20,55,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3636.728653003924,3618.604868799044,3544.666478197032,50.0,58.82352941176471,27.27272727272727,99.14757245549175,49.333333333333336,15.278207091189303,58.35416346357419,658004
100,60,40,200,75,55,20,15,20,73.33333333333333,10800.0,144.0,3391.8367246221455,3437.347007898405,3970.816267479449,76.66666666666667,76.47058823529412,54.54545454545454,94.63907830687683,26.666666666666668,10.242237423323088,78.48541787227683,339930
15,5,45,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3642.2188754974936,3207.348587498327,3950.432537004179,26.666666666666668,44.11764705882353,45.45454545454545,93.119593060131,62.66666666666667,12.720926881930044,45.5819133939074,859805
65,80,30,175,75,50,25,15,25,66.66666666666666,10800.0,144.0,3224.242150395439,3285.8862249447325,4289.871624659829,66.66666666666666,73.52941176470588,45.45454545454545,90.13306042347787,33.33333333333333,21.8502269466306,72.40198354797926,436048
0,55,30,85,75,30,45,15,45,40.0,10800.0,144.0,3255.9451782185315,3656.409006347676,3887.6458154337924,43.333333333333336,41.17647058823529,27.27272727272727,94.15092002578463,60.0,15.694865017009962,50.358732779506,784332
85,45,50,180,75,51,24,15,24,68.0,10800.0,144.0,3626.1441647102106,3570.5977105914867,3603.2581246983023,70.0,73.52941176470588,45.45454545454545,99.48568098038218,32.0,17.588574336148756,74.87568546948103,396964
30,0,55,85,75,32,43,15,43,42.66666666666667,10800.0,144.0,3334.2379556016404,3358.236428419822,4107.525615978538,46.666666666666664,47.05882352941176,18.181818181818183,92.83992907058429,57.333333333333336,21.721597253243534,50.71098123652219,778766
60,30,30,120,75,39,36,15,36,52.0,10800.0,144.0,3693.020139125335,3624.1563968117866,3482.8234640628784,46.666666666666664,58.82352941176471,45.45454545454545,98.05373449016244,48.0,12.864210279626624,60.18910430137064,629012
65,0,30,95,75,30,45,15,45,40.0,10800.0,144.0,3269.038264544942,3254.831953617729,4276.129781837328,53.333333333333336,32.35294117647059,27.27272727272727,90.5435386275963,60.0,24.93384393850039,50.59285065690026,780632
0,60,0,60,75,23,52,15,52,30.666666666666664,10800.0,144.0,3594.492215348426,3627.325414136941,3578.182370514633,36.666666666666664,32.35294117647059,9.090909090909092,99.54497181831196,69.33333333333334,15.358640710568231,43.712427332260326,889343
85,0,35,120,75,34,41,15,41,45.33333333333333,10800.0,144.0,3256.2022760063824,3391.552072760042,4152.245651233576,46.666666666666664,52.94117647058824,18.181818181818183,91.7033020812297,54.666666666666664,12.202313269046918,57.66175601661542,668944
50,50,75,175,75,50,25,15,25,66.66666666666666,10800.0,144.0,3599.94248572124,3305.616208140931,3894.441306137829,73.33333333333333,61.76470588235294,63.63636363636363,94.54791575928797,33.33333333333333,24.573498472422312,68.45057599922421,498480
50,70,50,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3674.9501293165654,3532.265299844497,3592.784570838938,76.66666666666667,58.82352941176471,54.54545454545454,98.67884417155493,34.66666666666667,22.094574535239495,69.64915991275603,479543
90,90,50,230,75,61,14,15,14,81.33333333333333,10800.0,144.0,3255.288015774637,3287.197185369709,4257.514798855655,80.0,91.17647058823529,54.54545454545454,90.72012237887948,18.666666666666668,10.83861482179545,85.05684204717217,236101
0,5,50,55,75,25,50,15,50,33.33333333333333,10800.0,144.0,3464.0962907318044,3584.589865363307,3751.3138439048885,36.666666666666664,35.294117647058826,18.181818181818183,97.34057821136032,66.66666666666666,14.478456900570011,41.80420594057978,919493
90,75,0,165,75,47,28,15,28,62.66666666666667,10800.0,144.0,3360.1974847813653,3284.616498720199,4155.1860164984355,63.33333333333333,70.58823529411765,36.36363636363637,91.939171131683,37.333333333333336,12.899355145336582,68.04354367687151,504912
25,0,50,75,75,26,49,15,49,34.66666666666667,10800.0,144.0,3594.9415972806064,3563.5359352521755,3641.522467467218,46.666666666666664,29.411764705882355,18.181818181818183,99.27790247949034,65.33333333333333,23.101178624236518,49.81156864405011,792977
50,90,0,140,75,39,36,15,36,52.0,10800.0,144.0,3568.552871785947,3605.5738704010882,3625.8732578129648,60.0,50.0,36.36363636363637,99.46925568493502,48.0,24.137610301093893,64.10728663807079,567104
35,15,65,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3467.8471913106914,3580.7877313424005,3751.365077346908,50.0,52.94117647058824,45.45454545454545,97.37483438855354,49.333333333333336,22.877305112664466,56.40647352381613,688777
75,70,0,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3682.839663851809,3467.5867604830037,3649.5735756651875,66.66666666666666,61.76470588235294,27.27272727272727,98.00691756139994,41.333333333333336,13.967058916426378,64.93741915445419,553988
100,30,20,150,75,45,30,15,30,60.0,10800.0,144.0,3259.0989916116887,3511.2991093880487,4029.6018990002626,63.33333333333333,61.76470588235294,45.45454545454545,92.86571382047617,40.0,24.076327789511474,63.90211358836661,570346
95,20,70,185,75,52,23,15,23,69.33333333333334,10800.0,144.0,3251.0936032628306,3669.445784798349,3879.4606119388204,60.0,82.35294117647058,54.54545454545454,94.18178695670379,30.666666666666664,23.096816651993244,73.12975935629449,424549
35,15,0,50,75,24,51,15,51,32.0,10800.0,144.0,3404.9116216688544,3629.135842353681,3765.952535977465,46.666666666666664,17.647058823529413,36.36363636363637,96.65702857121657,68.0,16.57747494078793,44.07616794735345,883596
75,50,40,165,75,48,27,15,27,64.0,10800.0,144.0,3416.3606880241327,3514.986038089803,3868.6532738860637,83.33333333333334,58.82352941176471,27.27272727272727,95.81210568646361,36.0,14.930333679807475,68.39033710341783,499432
35,45,20,100,75,35,40,15,40,46.666666666666664,10800.0,144.0,3374.687713833483,3629.876167704632,3795.436118461885,56.666666666666664,41.17647058823529,36.36363636363637,96.10418143862591,53.333333333333336,23.23585806151926,50.060548570627205,789043
70,95,70,235,75,62,13,15,13,82.66666666666667,10800.0,144.0,3477.6436075472507,3592.847198727915,3729.509193724835,80.0,88.23529411764706,72.72727272727273,97.66791123909644,17.333333333333336,15.500286464363445,84.27643504443053,248432
80,15,100,195,75,54,21,15,21,72.0,10800.0,144.0,3408.427589328693,3694.4104113518415,3697.1619993194654,70.0,79.41176470588235,54.54545454545454,97.32653324082618,28.000000000000004,18.58707413720373,75.9469303768352,380038
25,10,45,80,75,31,44,15,44,41.333333333333336,10800.0,144.0,3333.9884708702266,3578.4983111732026,3887.5132179565708,46.666666666666664,44.11764705882353,18.181818181818183,94.87477086031161,58.666666666666664,13.598091423753706,48.5214318988748,813361
40,25,65,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3404.6115069833727,3427.0357156624805,3968.3527773541473,63.33333333333333,52.94117647058824,36.36363636363637,94.78017342249284,45.33333333333333,23.055253380109555,60.32612198107688,626847
40,70,0,110,75,34,41,15,41,45.33333333333333,10800.0,144.0,3497.7376756347203,3381.209595769853,3921.0527285954267,53.333333333333336,47.05882352941176,18.181818181818183,95.00145247383729,54.666666666666664,15.260392498893099,54.05412425859252,725944
65,80,20,165,75,48,27,15,27,64.0,10800.0,144.0,3585.1478758115827,3210.6204577795834,4004.231666408834,63.33333333333333,64.70588235294117,63.63636363636363,92.65174806824767,36.0,16.317071195860706,66.78436578580684,524807
50,45,0,95,75,33,42,15,42,44.0,10800.0,144.0,3266.508270715019,3510.9558771973816,4022.535852087599,46.666666666666664,44.11764705882353,36.36363636363637,92.99974461692055,56.00000000000001,16.448834738644162,56.13469662657188,693071
45,80,85,210,75,57,18,15,18,76.0,10800.0,144.0,3455.5736409941314,3601.246114043319,3743.18024496255,96.66666666666667,67.64705882352942,45.45454545454545,97.3369758891813,24.0,13.530249563828859,78.37280764088722,341709
100,45,65,210,75,57,18,15,18,76.0,10800.0,144.0,3598.507323334899,3586.8219953196417,3614.670681345459,80.0,79.41176470588235,54.54545454545454,99.74214179605725,24.0,23.26914106766158,77.39593341958151,357144
0,50,70,120,75,35,40,15,40,46.666666666666664,10800.0,144.0,3661.7448310457758,3297.2913927318987,3840.9637762223256,53.333333333333336,47.05882352941176,27.27272727272727,94.96599644916272,53.333333333333336,11.239813594074443,58.26704342029748,659380
0,70,65,135,75,41,34,15,34,54.666666666666664,10800.0,144.0,3495.9172868075593,3621.445693663249,3682.6370195291915,56.666666666666664,61.76470588235294,27.27272727272727,98.27111358591081,45.33333333333333,22.103030754824367,60.18916140055825,629011
55,0,100,155,75,45,30,15,30,60.0,10800.0,144.0,3290.2145710447967,3255.796524317299,4253.988904637905,53.333333333333336,70.58823529411765,45.45454545454545,90.75747795999439,40.0,11.904458699228636,67.45972298150019,514136
20,80,0,100,75,35,40,15,40,46.666666666666664,10800.0,144.0,3452.2933357296242,3467.509148559235,3880.1975157111406,50.0,50.0,27.27272727272727,96.03792425943041,53.333333333333336,12.75704530691545,53.63748222229837,732527
15,5,85,105,75,36,39,15,39,48.0,10800.0,144.0,3561.2258797547597,3384.7082304786363,3854.0658897666035,46.666666666666664,55.88235294117647,27.27272727272727,95.65409574733363,52.0,24.997168980494187,53.467652655765114,735211
0,15,55,70,75,24,51,15,51,32.0,10800.0,144.0,3534.075966584221,3251.401932164517,4014.5221012512616,36.666666666666664,32.35294117647059,18.181818181818183,92.93407250845607,68.0,17.33572152086242,45.194096117601504,865933
40,95,0,135,75,40,35,15,35,53.333333333333336,10800.0,144.0,3365.7059258926797,3542.27035115397,3892.02372295335,60.0,50.0,45.45454545454545,95.12668706425306,46.666666666666664,10.144199200071128,60.6284277716602,622070
25,25,60,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3652.7963514858625,3213.1303821786396,3934.0732663354984,43.333333333333336,58.82352941176471,36.36363636363637,93.32460292447354,50.66666666666667,20.896477607437674,56.17578872848475,692422
55,10,15,80,75,31,44,15,44,41.333333333333336,10800.0,144.0,3648.9436245320403,3217.27938086392,3933.77699460404,43.333333333333336,47.05882352941176,18.181818181818183,93.36576283573963,58.666666666666664,10.608468244272283,50.273533886963435,785678
65,10,45,120,75,39,36,15,36,52.0,10800.0,144.0,3289.6743058613606,3302.072491188591,4208.253202950048,53.333333333333336,50.0,54.54545454545454,91.49463984177142,48.0,23.97456713481088,59.13555224795755,645658
20,35,15,70,75,29,46,15,46,38.666666666666664,10800.0,144.0,3301.664488606294,3684.4304632216786,3813.9050481720274,33.33333333333333,52.94117647058824,9.090909090909092,95.25703185587284,61.33333333333333,14.351309139887476,46.67260068597348,842572
50,0,25,75,75,28,47,15,47,37.333333333333336,10800.0,144.0,3210.933346906328,3228.286944244283,4360.77970884939,40.0,41.17647058823529,18.181818181818183,89.35327442645314,62.66666666666667,10.389047463951384,48.686337846913794,810755
0,50,25,75,75,29,46,15,46,38.666666666666664,10800.0,144.0,3578.393540230848,3622.9462547911426,3598.6602049780095,53.333333333333336,29.411764705882355,27.27272727272727,99.58747486518246,61.33333333333333,13.79593920222409,46.283312590301996,848723
